artifact_id,file_name,primary_key_columns,primary_key,column_name,comparison_type,current_row_count,historical_row_count,mismatch_count,maximum_absolute_difference,maximum_relative_difference,historical_value_numeric,current_value_numeric,absolute_difference,relative_difference,diagnostic_reason,absolute_tolerance,relative_tolerance,pass_flag,stage7_1_stable_code_identity_hash
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,paired_error_difference,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,paired_error_difference_95_low,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,paired_error_difference_95_high,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,wrong_peak_increase,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,wrong_peak_increase_95_low,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,wrong_peak_increase_95_high,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,MAC_total,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,B_out,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,output_bytes,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,score_calls,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,SVD_calls,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,iterations,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,multi_start_count,EXACT_NUMERIC,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,paired_reference_method,EXACT_TEXT,162,162,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,element_snr_db,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,separation_deg,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,secondary_power_db,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,L,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,noise_covariance_id,EXACT_TEXT,162,162,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,mismatch_id,EXACT_TEXT,162,162,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,threshold_profile,EXACT_TEXT,162,162,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,SNR_80_crossing_db,NUMERIC_ABS_OR_REL,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_threshold_holdout,finite_sample_threshold_holdout.csv,scenario_id;method_id,,__FINITE_SAMPLE_SUCCESS_COUNT__,EXACT_DERIVED_COUNT,162,162,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,__PRIMARY_KEY__,EXACT,36,36,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,data_split,EXACT_TEXT,36,36,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,scenario_id,EXACT_TEXT,36,36,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,method_id,EXACT_TEXT,36,36,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,method_class,EXACT_TEXT,36,36,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,subset_id,EXACT_TEXT,36,36,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,n_trials,EXACT_NUMERIC,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,oracle_k_success_rate,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,Wilson_95_low,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,Wilson_95_high,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,azimuth_rmse_all_trials,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,elevation_rmse_all_trials,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,pair_rmse_all_trials,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,unconditional_penalized_error,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,wrong_local_peak_rate,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,convergence_rate,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,normalized_score_gap_to_full_parent,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,paired_success_difference,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,paired_success_difference_95_low,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,paired_success_difference_95_high,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,paired_error_difference,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,paired_error_difference_95_low,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,paired_error_difference_95_high,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,wrong_peak_increase,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,wrong_peak_increase_95_low,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,wrong_peak_increase_95_high,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,MAC_total,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,B_out,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,output_bytes,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,score_calls,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,SVD_calls,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,iterations,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,multi_start_count,EXACT_NUMERIC,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,paired_reference_method,EXACT_TEXT,36,36,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,element_snr_db,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,separation_deg,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,secondary_power_db,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,L,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,noise_covariance_id,EXACT_TEXT,36,36,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,mismatch_id,EXACT_TEXT,36,36,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,threshold_profile,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,SNR_80_crossing_db,NUMERIC_ABS_OR_REL,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_mismatch_holdout,finite_sample_mismatch_holdout.csv,scenario_id;method_id,,__FINITE_SAMPLE_SUCCESS_COUNT__,EXACT_DERIVED_COUNT,36,36,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,__PRIMARY_KEY__,EXACT,9,9,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,data_split,EXACT_TEXT,9,9,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,scenario_id,EXACT_TEXT,9,9,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,method_id,EXACT_TEXT,9,9,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,method_class,EXACT_TEXT,9,9,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,subset_id,EXACT_TEXT,9,9,0,NaN,NaN,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,n_trials,EXACT_NUMERIC,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,oracle_k_success_rate,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,Wilson_95_low,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,Wilson_95_high,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,azimuth_rmse_all_trials,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,elevation_rmse_all_trials,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,pair_rmse_all_trials,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,unconditional_penalized_error,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,wrong_local_peak_rate,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,convergence_rate,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,normalized_score_gap_to_full_parent,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,paired_success_difference,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,paired_success_difference_95_low,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,paired_success_difference_95_high,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,paired_error_difference,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,paired_error_difference_95_low,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,paired_error_difference_95_high,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
finite_sample_stress_holdout,finite_sample_stress_holdout.csv,scenario_id;method_id,,wrong_peak_increase,NUMERIC_ABS_OR_REL,9,9,0,0,0,NaN,NaN,NaN,NaN,,1e-12,1e-10,1,f3e84ecd77e63632d9e2eb0e70c0600fa0f370193ad27d6fa5717f0381700b4c
