trial_id,noise_profile_id,L,snr_db,profile_id,fixed_measurement_hash,stage_id,manifold_build_count,requested_column_count,dml_score_count,derivatives_required_count,single_count,pair_count,registered_exact_column_count,off_grid_column_count,diagonal_pair_count,pair_exact_count,pair_off_grid_count,key_mismatch_count,rank_mismatch_count,candidate_order_mismatch_count,tie_mismatch_count,best_index_mismatch_count,accepted_update_mismatch_count,trajectory_mismatch_count,selected_start_mismatch_count,nested_pass_mismatch_count,final_selector_mismatch_count,g_only_eligible_build_count,registered_g_only_eligible_build_count,max_G_rel_error,unique_registered_key_count,reuse_multiplicity,key_histogram_json
TP1_K2_N1_L4_SP0_P4,WHITE,4,0,P4,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_REGISTERED_REFINEMENT,82,164,80,0,0,82,164,0,2,82,0,0,0,0,0,0,0,0,0,0,0,82,82,5.38440041788973e-11,21,7.80952380952381,"[3,4,1,3,4,1,3,4,1,7,39,16,16,17,3,25,6,3,3,4,1]"
TP1_K2_N1_L4_SP0_P4,WHITE,4,0,P4,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_FINAL_CERTIFICATION,2,4,2,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1.09287404349505e-11,4,1,"[0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0]"
TP1_K2_N1_L4_SP0_P4,WHITE,4,0,P4,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_REGISTERED_FIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP0_P4,WHITE,4,0,P4,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,CENTER_MANIFOLD_DERIVATIVES,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP0_P4,WHITE,4,0,P4,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,T4_PROFILE,44,88,44,0,0,44,0,88,0,0,44,0,0,0,0,0,0,0,0,0,0,44,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP0_P4,WHITE,4,0,P4,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,FINAL_SAFE_SELECTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_CONVENTIONAL,21,21,21,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,7.53902648035132e-11,21,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_GROUP_Q1_CURRENT_TCC_MODEL_INCOMPATIBLE,31,31,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_GROUP_Q2_CURRENT_TCC_MODEL_INCOMPATIBLE,17,17,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_FIXED_REGISTERED_REFINEMENT,22,22,22,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,7.53902648035132e-11,9,2.44444444444444,"[0,2,0,0,2,0,0,2,0,2,6,2,0,2,0,0,2,0,0,2,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_FIXED_FINAL_CERTIFICATION,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8.98809519564685e-12,1,2,"[0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,PUBLIC_K1_FIXED_SUBFIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_CONTINUOUS,79,79,79,0,79,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INIT_CONVENTIONAL,21,21,21,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,7.53902648035132e-11,21,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INIT_GROUP_Q1_CURRENT_TCC_MODEL_INCOMPATIBLE,31,31,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INIT_GROUP_Q2_CURRENT_TCC_MODEL_INCOMPATIBLE,17,17,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_HELPER_K1,24,24,24,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,7.53902648035132e-11,9,2.66666666666667,"[0,2,0,0,2,0,0,2,0,2,8,2,0,2,0,0,2,0,0,2,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INTERNAL_HELPER_K1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_NESTED_ANCHOR,22,43,1,1,1,21,43,0,1,21,0,0,0,0,0,0,0,0,0,0,0,21,21,5.36864875103037e-11,21,2.04761904761905,"[1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,1,1,1,1,1]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_REGISTERED_REFINEMENT,102,204,101,0,0,102,204,0,1,102,0,0,0,0,0,0,0,0,0,0,0,102,102,5.37058050618902e-11,17,12,"[4,6,0,15,7,1,48,11,4,10,52,5,4,17,0,4,6,0,4,6,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_FINAL_CERTIFICATION,2,4,2,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,6.83494295798742e-12,2,2,"[0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_REGISTERED_FIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,CENTER_MANIFOLD_DERIVATIVES,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,T4_PROFILE,39,78,39,0,0,39,0,78,0,0,39,0,0,0,0,0,0,0,0,0,0,39,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P1,WHITE,4,6,P1,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,FINAL_SAFE_SELECTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_CONVENTIONAL,21,21,21,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,7.53902648035132e-11,21,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_GROUP_Q1_CURRENT_TCC_MODEL_INCOMPATIBLE,31,31,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_GROUP_Q2_CURRENT_TCC_MODEL_INCOMPATIBLE,17,17,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_FIXED_REGISTERED_REFINEMENT,22,22,22,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,7.53902648035132e-11,9,2.44444444444444,"[0,2,0,0,2,0,0,2,0,0,2,0,2,6,2,0,2,0,0,2,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_FIXED_FINAL_CERTIFICATION,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9.34530189703029e-12,1,2,"[0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,PUBLIC_K1_FIXED_SUBFIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_CONTINUOUS,118,118,118,0,118,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INIT_CONVENTIONAL,21,21,21,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,7.53902648035132e-11,21,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INIT_GROUP_Q1_CURRENT_TCC_MODEL_INCOMPATIBLE,31,31,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INIT_GROUP_Q2_CURRENT_TCC_MODEL_INCOMPATIBLE,17,17,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_HELPER_K1,24,24,24,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,7.53902648035132e-11,9,2.66666666666667,"[0,2,0,0,2,0,0,2,0,0,2,0,2,8,2,0,2,0,0,2,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INTERNAL_HELPER_K1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_NESTED_ANCHOR,22,43,1,1,1,21,43,0,1,21,0,0,0,0,0,0,0,0,0,0,0,21,21,5.371697461142e-11,21,2.04761904761905,"[1,1,1,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,1,1]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_REGISTERED_REFINEMENT,82,164,76,0,0,82,164,0,6,82,0,0,0,0,0,0,0,0,0,0,0,82,82,6.07765686271677e-11,18,9.11111111111111,"[1,8,2,0,7,12,0,7,1,3,42,4,1,28,2,3,31,4,0,7,1]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_FINAL_CERTIFICATION,2,4,2,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2.98720302324075e-11,2,2,"[0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_REGISTERED_FIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,CENTER_MANIFOLD_DERIVATIVES,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,T4_PROFILE,39,78,39,0,0,39,0,78,0,0,39,0,0,0,0,0,0,0,0,0,0,39,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P2,WHITE,4,6,P2,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,FINAL_SAFE_SELECTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_CONVENTIONAL,21,21,21,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,7.53902648035132e-11,21,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_GROUP_Q1_CURRENT_TCC_MODEL_INCOMPATIBLE,31,31,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_GROUP_Q2_CURRENT_TCC_MODEL_INCOMPATIBLE,17,17,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_FIXED_REGISTERED_REFINEMENT,22,22,22,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,7.53902648035132e-11,9,2.44444444444444,"[0,2,0,0,2,0,2,6,2,0,2,0,0,2,0,0,2,0,0,2,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_FIXED_FINAL_CERTIFICATION,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3.48628818297313e-11,1,2,"[0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,PUBLIC_K1_FIXED_SUBFIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_CONTINUOUS,120,120,120,0,120,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INIT_CONVENTIONAL,21,21,21,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,7.53902648035132e-11,21,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INIT_GROUP_Q1_CURRENT_TCC_MODEL_INCOMPATIBLE,31,31,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INIT_GROUP_Q2_CURRENT_TCC_MODEL_INCOMPATIBLE,17,17,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_HELPER_K1,24,24,24,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,7.53902648035132e-11,9,2.66666666666667,"[0,2,0,0,2,0,2,8,2,0,2,0,0,2,0,0,2,0,0,2,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_INTERNAL_HELPER_K1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_NESTED_ANCHOR,22,43,1,1,1,21,43,0,1,21,0,0,0,0,0,0,0,0,0,0,0,21,21,5.87329233852324e-11,21,2.04761904761905,"[1,1,1,1,1,1,1,23,1,1,1,1,1,1,1,1,1,1,1,1,1]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_REGISTERED_REFINEMENT,62,124,61,0,0,62,124,0,1,62,0,0,0,0,0,0,0,0,0,0,0,62,62,5.42591448998649e-11,16,7.75,"[0,3,3,0,3,3,4,19,17,2,36,16,0,3,3,0,3,3,0,3,3]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_FINAL_CERTIFICATION,2,4,2,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2.66442994996897e-11,4,1,"[0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K2_REGISTERED_FIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,CENTER_MANIFOLD_DERIVATIVES,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,T4_PROFILE,43,86,43,0,0,43,0,86,0,0,43,0,0,0,0,0,0,0,0,0,0,43,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P3,WHITE,4,6,P3,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,FINAL_SAFE_SELECTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P4,WHITE,4,6,P4,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_CONVENTIONAL,21,21,21,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,7.53902648035132e-11,21,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"
TP1_K2_N1_L4_SP6_P4,WHITE,4,6,P4,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_GROUP_Q1_CURRENT_TCC_MODEL_INCOMPATIBLE,31,31,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P4,WHITE,4,6,P4,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_INIT_GROUP_Q2_CURRENT_TCC_MODEL_INCOMPATIBLE,17,17,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
TP1_K2_N1_L4_SP6_P4,WHITE,4,6,P4,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,K1_FIXED_REGISTERED_REFINEMENT,22,22,22,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,7.53902648035132e-11,9,2.44444444444444,"[0,2,0,0,2,0,0,2,0,0,2,0,2,6,2,0,2,0,0,2,0]"
